Block Name,Category,District Name,HealthBlock ID,HFI,Highlight,Hyper Link,Latitude,Longitude,Nin 2 Hfi,Operational Date,Progressive Date,Quarter of Operational Date,State Name1,Taluka ID,DistrictProgressColor,HFI,Geometry (generated),Latitude (generated),Longitude (generated),test,breastcancer,diabetes,footfall,Hypertension, Oralcancer 
Chamkaur Sahib,SHC,,333,Bela,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/4758446167,30.93388853,76.40614582,4758446167,21/04/20,21/04/20,Q2,,0,,Bela,,30.93388853,76.40614582,,751,"1,159","6,604","1,148","1,207"
Chamkaur Sahib,SHC,,333,Chalaki,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/5753415115,30.7567119,76.5937679,5753415115,21/04/20,21/04/20,Q2,,0,,Chalaki,,30.7567119,76.5937679,,410,761,"7,464",863,841
Chamkaur Sahib,SHC,,333,Chitamali,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/6464167839,30.8191936,76.5681488,6464167839,21/04/20,21/04/20,Q2,,0,,Chitamali,,30.8191936,76.5681488,,554,"1,082","6,982","1,114","1,153"
Chamkaur Sahib,SHC,,333,Chotamla,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/6837766358,30.8040828,76.5452233,6837766358,30/06/19,30/06/19,Q2,,0,,Chotamla,,30.8040828,76.5452233,,386,533,"4,031",538,532
Chamkaur Sahib,SHC,,333,Churhar Majra,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/1382485835,30.8513666,76.4094842,1382485835,29/07/20,29/07/20,Q3,,0,,Churhar Majra,,30.8513666,76.4094842,,491,943,"4,051",943,943
Chamkaur Sahib,SHC,,333,Dhanauri,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/6637576775,30.8692472,76.5150413,6637576775,26/05/21,26/05/21,Q2,,0,,Dhanauri,,30.8692472,76.5150413,,508,353,"7,697",892,956
Chamkaur Sahib,SHC,,333,Dhangrali,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/6251255243,30.814699,76.5297545,6251255243,21/04/20,21/04/20,Q2,,0,,Dhangrali,,30.814699,76.5297545,,810,"1,311","10,998","1,335","1,335"
Chamkaur Sahib,SHC,,333,Doom Chheri,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/8323587579,30.76844351,76.45183274,8323587579,21/04/20,21/04/20,Q2,,0,,Doom Chheri,,30.76844351,76.45183274,,607,798,"6,528",940,940
Chamkaur Sahib,SHC,,333,Fatehpur,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/7465758576,30.9167792,76.359568,7465758576,26/02/21,26/02/21,Q1,,0,,Fatehpur,,30.9167792,76.359568,,454,913,"7,425",925,886
Chamkaur Sahib,SHC,,333,Gaggon,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/5367814869,30.8872434,76.4433936,5367814869,21/04/20,21/04/20,Q2,,0,,Gaggon,,30.8872434,76.4433936,,431,534,"4,633",644,644
Chamkaur Sahib,SHC,,333,Kainaur,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/8853135872,30.8332478,76.5009479,8853135872,21/04/20,21/04/20,Q2,,0,,Kainaur,,30.8332478,76.5009479,,"1,443","2,262","11,485","2,614","2,595"
Chamkaur Sahib,SHC,,333,Khokhran,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/2236787376,30.9537262,76.2647478,2236787376,21/04/20,21/04/20,Q2,,0,,Khokhran,,30.9537262,76.2647478,,788,"1,151","10,013","1,151","1,151"
Chamkaur Sahib,SHC,,333,Makrauna Khurd,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/7234684327,30.8660867,76.4282865,7234684327,16/04/21,16/04/21,Q2,,0,,Makrauna Khurd,,30.8660867,76.4282865,,360,792,"8,413",792,756
Chamkaur Sahib,SHC,,333,Mandauli Kalan,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/6744143824,30.7861226,76.5150413,6744143824,15/07/20,15/07/20,Q3,,0,,Mandauli Kalan,,30.7861226,76.5150413,,514,519,"8,193",782,782
Chamkaur Sahib,SHC,,333,Oind,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/8884786487,30.844193,76.4558788,8884786487,30/06/19,30/06/19,Q2,,0,,Oind,,30.844193,76.4558788,,633,"1,170","7,992","1,160","1,160"
Kiratpur Sahib,PHC,,40405,PHC Kethera,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/7718344174,31.3634726,76.3758471,7718344174,30/06/19,30/06/19,Q2,,0,,PHC Kethera,,31.3634726,76.3758471,,0,185,"20,640",376,0
Kiratpur Sahib,SHC,,40405,Aggampur,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/1344765787,31.2379587,76.4811822,1344765787,30/06/19,30/06/19,Q2,,0,,Aggampur,,31.2379587,76.4811822,,"1,880",634,"13,921","1,905","3,014"
Kiratpur Sahib,SHC,,40405,Badhal,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/8674561686,31.2176562,76.5345527,8674561686,30/11/19,30/11/19,Q4,,0,,Badhal,,31.2176562,76.5345527,,337,446,"6,678",499,500
Kiratpur Sahib,SHC,,40405,Bela Ramgarh,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/1722251665,31.2785992,76.4116541,1722251665,15/07/20,15/07/20,Q3,,0,,Bela Ramgarh,,31.2785992,76.4116541,,242,271,"8,051",442,412
Kiratpur Sahib,SHC,,40405,Bhalari,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/6758485566,31.3064796,76.3443101,6758485566,30/06/19,30/06/19,Q2,,0,,Bhalari,,31.3064796,76.3443101,,697,992,"10,877","1,382","1,177"
Kiratpur Sahib,SHC,,40405,Bhanam,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/1288438359,31.2926049,76.368974,1288438359,30/11/19,30/11/19,Q4,,0,,Bhanam,,31.2926049,76.368974,,209,462,"13,398","1,091",304
Kiratpur Sahib,SHC,,40405,Darauli,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/3568833424,31.3067238,76.4103765,3568833424,30/11/19,30/11/19,Q4,,0,,Darauli,,31.3067238,76.4103765,,27,289,"5,341",331,204
Kiratpur Sahib,SHC,,40405,Dehni,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/7588352851,31.1857462,76.5681488,7588352851,21/04/20,21/04/20,Q2,,0,,Dehni,,31.1857462,76.5681488,,292,368,"5,382",536,481
Kiratpur Sahib,SHC,,40405,Dolowal,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/7213171130,31.2371244,76.4832386,7213171130,30/11/19,30/11/19,Q4,,0,,Dolowal,,31.2371244,76.4832386,,353,261,"8,250",454,588
Kiratpur Sahib,SHC,,40405,Gag,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/5551527269,31.3043388,76.4488974,5551527269,26/05/21,26/05/21,Q2,,0,,Gag,,31.3043388,76.4488974,,407,577,"5,299",577,577
Kiratpur Sahib,SHC,,40405,Gajjpur,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/1484733181,31.2372396,76.476823,1484733181,30/11/19,30/11/19,Q4,,0,,Gajjpur,,31.2372396,76.476823,,127,103,"8,001",286,264
Kiratpur Sahib,SHC,,40405,Ganguwal,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/6215625416,31.2646521,76.4885961,6215625416,30/06/19,30/06/19,Q2,,0,,Ganguwal,,31.2646521,76.4885961,,344,586,"10,338",636,624
Kiratpur Sahib,SHC,,40405,Gohlani,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/8718176855,31.3227016,76.3542057,8718176855,13/07/21,13/07/21,Q3,,0,,Gohlani,,31.3227016,76.3542057,,274,599,"8,743",722,552
Kiratpur Sahib,SHC,,40405,Kalsera,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/2746188545,31.3957474,76.3436487,2746188545,30/11/19,30/11/19,Q4,,0,,Kalsera,,31.3957474,76.3436487,,387,544,"9,654",544,544
Kiratpur Sahib,SHC,,40405,Kathera,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/6328323784,31.36466333,76.37384333,6328323784,29/10/21,29/10/21,Q4,,0,,Kathera,,31.36466333,76.37384333,,129,193,"3,816",213,186
Kiratpur Sahib,SHC,,40405,Mahrauli,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/5622215423,31.2527231,76.462569,5622215423,20/04/21,20/04/21,Q2,,0,,Mahrauli,,31.2527231,76.462569,,385,390,"9,028",810,614
Kiratpur Sahib,SHC,,40405,Maujowal,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/4767573365,31.39865974,76.34407737,4767573365,30/11/19,30/11/19,Q4,,0,,Maujowal,,31.39865974,76.34407737,,731,712,"9,960","1,002",722
Kiratpur Sahib,SHC,,40405,Melwan,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/8524473751,31.3385741,76.341988,8524473751,30/11/19,30/11/19,Q4,,0,,Melwan,,31.3385741,76.341988,,412,456,"9,251",849,454
Kiratpur Sahib,SHC,,40405,Nangli,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/1115711846,31.2950195,76.4136777,1115711846,30/11/19,30/11/19,Q4,,0,,Nangli,,31.2950195,76.4136777,,365,537,"11,564",720,675
Kiratpur Sahib,SHC,,40405,Nangran Kalmot,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/8753688210,31.2931084,76.3514518,8753688210,30/06/19,30/06/19,Q2,,0,,Nangran Kalmot,,31.2931084,76.3514518,,439,503,"7,353",942,933
Nurpur Bedi,SHC,,337,Chanauli,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/4648577163,31.1600198,76.5341914,4648577163,26/02/21,26/02/21,Q1,,0,,Chanauli,,31.1600198,76.5341914,,466,851,"3,624",853,824
Nurpur Bedi,SHC,,337,Chandpur Seri,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/4376558641,31.131683,76.4658884,4376558641,12/03/21,12/03/21,Q1,,0,,Chandpur Seri,,31.131683,76.4658884,,304,631,"3,131",630,630
Nurpur Bedi,SHC,,337,Dumewal,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/8381586661,31.2169775,76.4326273,8381586661,15/07/20,15/07/20,Q3,,0,,Dumewal,,31.2169775,76.4326273,,"1,420","2,514","7,782","2,514","2,514"
Nurpur Bedi,SHC,,337,Jhaj,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/7682746537,31.1974465,76.4128359,7682746537,30/06/19,30/06/19,Q2,,0,,Jhaj,,31.1974465,76.4128359,,"1,379","2,585","11,119","2,585","2,577"
Nurpur Bedi,SHC,,337,Jhandian,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/3122215340,31.11077037,76.48757609,3122215340,26/02/21,26/02/21,Q1,,0,,Jhandian,,31.11077037,76.48757609,,556,909,"3,314",581,909
Nurpur Bedi,SHC,,337,Khera Kalmot,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/8867233531,31.2913496,76.3150616,8867233531,15/07/20,15/07/20,Q3,,0,,Khera Kalmot,,31.2913496,76.3150616,,665,"1,235","8,655","1,235","1,244"
Nurpur Bedi,SHC,,337,Lalpur,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/5625684484,31.1356383,76.5262427,5625684484,13/07/21,13/07/21,Q3,,0,,Lalpur,,31.1356383,76.5262427,,"1,381","2,932","8,351","2,935","2,935"
Nurpur Bedi,SHC,,337,Mukari,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/2746236849,31.19030473,76.46956851,2746236849,21/04/20,21/04/20,Q2,,0,,Mukari,,31.19030473,76.46956851,,"2,014","4,131","11,132","4,131","4,131"
Nurpur Bedi,SHC,,337,Nurpur Khurd,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/8555837767,31.14953833,76.44924395,8555837767,26/02/21,26/02/21,Q1,,0,,Nurpur Khurd,,31.14953833,76.44924395,,386,725,"4,545",725,725
Nurpur Bedi,SHC,,337,Sarthali,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/7562438437,31.1124895,76.532446,7562438437,21/04/20,21/04/20,Q2,,0,,Sarthali,,31.1124895,76.532446,,"1,569","2,667","6,333","2,667","2,587"
Nurpur Bedi,SHC,,337,Takhatgarh,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/5434337282,31.1272103,76.5095874,5434337282,21/04/20,21/04/20,Q2,,0,,Takhatgarh,,31.1272103,76.5095874,,"1,968","3,135","9,473","3,135","3,135"
Nurpur Bedi,SHC,,337,Thana,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/2721551816,31.2108129,76.4363069,2721551816,21/04/20,21/04/20,Q2,,0,,Thana,,31.2108129,76.4363069,,"1,568","2,933","10,888","2,933","2,930"
Nurpur Bedi,SHC,,337,Tibba Tapprian,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/3815885284,31.0581013,76.519336,3815885284,11/10/21,11/10/21,Q4,,0,,Tibba Tapprian,,31.0581013,76.519336,,317,"1,249","9,842","1,307","1,248﻿"
Boothgarh,SHC,,40390,BARONJIAN,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/6154222167,30.685462,76.7043574,6154222167,30/11/19,30/11/19,Q4,,0,,BARONJIAN,,30.685462,76.7043574,,122,340,"6,111","1,126",142
Boothgarh,SHC,,40390,KHIZRABAD,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/8364187719,30.87433376,76.65499124,8364187719,30/04/21,30/04/21,Q2,,0,,KHIZRABAD,,30.87433376,76.65499124,,54,97,"3,275",734,0
Boothgarh,SHC,,40390,MAJRA,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/7824624337,30.8433694,76.7142214,7824624337,30/06/19,30/06/19,Q2,,0,,MAJRA,,30.8433694,76.7142214,,558,611,"4,364",773,729
Boothgarh,SHC,,40390,PADIALA,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/5842382649,30.7975877,76.5670652,5842382649,30/06/19,30/06/19,Q2,,0,,PADIALA,,30.7975877,76.5670652,,481,651,"4,986",743,660
Boothgarh,SHC,,40390,PALHERI,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/7813287633,30.7893317,76.6925793,7813287633,30/06/19,30/06/19,Q2,,0,,PALHERI,,30.7893317,76.6925793,,266,459,"8,151",648,444
Boothgarh,SHC,,40390,SAINI MAJRA,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/3487321386,30.7683698,76.7558551,3487321386,30/11/19,30/11/19,Q4,,0,,SAINI MAJRA,,30.7683698,76.7558551,,328,467,"5,454",870,434
Boothgarh,SHC,,40390,SANGATPURA,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/8252487361,31.80089457,74.91642952,8252487361,30/11/19,30/11/19,Q4,,0,,SANGATPURA,,31.80089457,74.91642952,,663,"1,080","5,238","1,175","1,073"
Boothgarh,SHC,,40390,TEUR,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/7733837558,30.794433,76.6477648,7733837558,30/06/19,30/06/19,Q2,,0,,TEUR,,30.794433,76.6477648,,603,582,"6,738","2,054","1,912"
Boothgarh,SHC,,40390,TOGGAN,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/7157443834,30.7729853,76.7298644,7157443834,30/06/19,30/06/19,Q2,,0,,TOGGAN,,30.7729853,76.7298644,,674,"1,027","7,218","1,765","1,584"
Boothgarh,SHC,,40390,VAZIDPUR,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/7885385612,30.7652572,76.7522643,7885385612,30/06/19,30/06/19,Q2,,0,,VAZIDPUR,,30.7652572,76.7522643,,0,111,"1,646",359,19
Dera Bassi,SHC,,324,Aganpur,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/1115821645,30.5181366,76.836238,1115821645,12/03/21,12/03/21,Q1,,268,,Aganpur,,30.5181366,76.836238,,0,164,901,330,24
Dera Bassi,SHC,,324,CHHARBAR,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/6677471283,30.5095697,76.7493429,6677471283,30/11/19,30/11/19,Q4,,0,,CHHARBAR,,30.5095697,76.7493429,,"2,591","3,664","11,382","3,727","3,797"
Dera Bassi,SHC,,324,DHARAMGARH,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/8385718658,30.7535815,76.6607284,8385718658,11/03/21,11/03/21,Q1,,0,,DHARAMGARH,,30.7535815,76.6607284,,22,704,"5,867","1,085",6
Dera Bassi,SHC,,324,Issapur,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/1584637472,30.7533421,76.6605083,1584637472,31/10/19,31/10/19,Q4,,268,,Issapur,,30.7533421,76.6605083,,14,775,"4,353",859,211
Dera Bassi,SHC,,324,Jyoli,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/1577442484,30.5026183,76.8791864,1577442484,11/03/21,11/03/21,Q1,,0,,Jyoli,,30.5026183,76.8791864,,12,58,"6,408","1,148",133
Dera Bassi,SHC,,324,Karala,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/6783486217,30.5447659,76.7240924,6783486217,30/06/19,30/06/19,Q2,,268,,Karala,,30.5447659,76.7240924,,539,"1,390","11,064","2,277",654
Dera Bassi,SHC,,324,Karkor,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/6762861786,30.5740379,76.8076796,6762861786,30/11/19,30/11/19,Q4,,0,,Karkor,,30.5740379,76.8076796,,405,285,"5,179","1,269",833
Dera Bassi,SHC,,324,Kurawala,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/3728174735,30.7298716,76.7577984,3728174735,30/11/19,30/11/19,Q4,,0,,Kurawala,,30.7298716,76.7577984,,235,218,"7,725","1,780",487
Dera Bassi,SHC,,324,Nagla,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/6871427370,30.6182776,76.8344358,6871427370,30/06/19,30/06/19,Q2,,268,,Nagla,,30.6182776,76.8344358,,934,"1,183","4,599","1,271","1,275"
Dera Bassi,SHC,,324,Samgoli,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/4666253887,30.5330784,76.8960557,4666253887,26/08/20,26/08/20,Q3,,0,,Samgoli,,30.5330784,76.8960557,,126,369,"5,536",912,160
Dera Bassi,SHC,,324,Singhpura,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/5857447568,30.63052,76.8167443,5857447568,30/11/19,30/11/19,Q4,,268,,Singhpura,,30.63052,76.8167443,,147,640,"6,819","1,148",622
Gharuan,SHC,,40391,BAKARPUR,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/4212212429,30.6792029,76.71821,4212212429,31/10/19,31/10/19,Q4,,0,,BAKARPUR,,30.6792029,76.71821,,866,452,"4,311","1,157",357
Gharuan,SHC,,40391,BARODI,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/4271847669,30.835304,76.6331145,4271847669,30/11/19,30/11/19,Q4,,0,,BARODI,,30.835304,76.6331145,,826,"1,012","6,135","1,122","1,056"
Gharuan,SHC,,40391,BATTA,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/4761743642,30.7504205,76.5133588,4761743642,31/10/19,31/10/19,Q4,,0,,BATTA,,30.7504205,76.5133588,,115,226,"3,676",226,195
Gharuan,SHC,,40391,CHANDIALA,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/8412871470,30.7040961,76.6475128,8412871470,30/11/19,30/11/19,Q4,,0,,CHANDIALA,,30.7040961,76.6475128,,0,407,"3,509",578,12
Gharuan,SHC,,40391,DAUN,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/6733174384,30.739318,76.680391,6733174384,30/06/19,30/06/19,Q2,,0,,DAUN,,30.739318,76.680391,,2,91,"2,897",107,0
Gharuan,SHC,,40391,GARANGA,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/7656284762,30.72975157,76.52775577,7656284762,30/11/19,30/11/19,Q4,,0,,GARANGA,,30.72975157,76.52775577,,68,728,"4,216",753,124
Gharuan,SHC,,40391,MAULI,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/3775684354,30.66949733,76.71843986,3775684354,30/06/19,30/06/19,Q2,,0,,MAULI,,30.66949733,76.71843986,,491,765,"3,347",766,751
Gharuan,SHC,,40391,MULLANPUR,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/4656134881,30.7975677,76.7456138,4656134881,23/04/21,23/04/21,Q2,,0,,MULLANPUR,,30.7975677,76.7456138,,66,57,"2,307",160,145
Gharuan,SHC,,40391,POPNA,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/5774382187,30.7399271,76.6425346,5774382187,30/11/19,30/11/19,Q4,,0,,POPNA,,30.7399271,76.6425346,,19,449,"4,413",490,169
Gharuan,SHC,,40391,SANETA,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/7326853475,30.6410813,76.6833224,7326853475,31/10/19,31/10/19,Q4,,0,,SANETA,,30.6410813,76.6833224,,709,"1,264","7,093","2,986","1,376"
Gharuan,SHC,,40391,SAWARA,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/8783455564,30.6843929,76.6443396,8783455564,30/11/19,30/11/19,Q4,,0,,SAWARA,,30.6843929,76.6443396,,0,161,"2,486",403,60
Gharuan,SHC,,40391,TANGORI,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/8866526737,30.5972832,76.7060531,8866526737,30/11/19,30/11/19,Q4,,0,,TANGORI,,30.5972832,76.7060531,,86,448,"4,019",506,180﻿
,UPHC,,0,UPHC QILA REHMATGARH,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/5333334844,30.52108955,75.89414215,5333334844,30/06/19,30/06/19,Q2,,269,,UPHC QILA REHMATGARH,,30.52108955,75.89414215,,0,429,"3,150",293,0
AHMEDGARH,SHC,,40406,Binjoki,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/5744331488,30.5128658,75.9272713,5744331488,30/11/19,30/11/19,Q4,,0,,Binjoki,,30.5128658,75.9272713,,138,"2,218","7,306","2,902","2,902"
AHMEDGARH,SHC,,40406,Issra,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/4771413848,30.4362921,75.9396105,4771413848,13/03/21,13/03/21,Q1,,0,,Issra,,30.4362921,75.9396105,,50,90,"1,194",90,90
AHMEDGARH,SHC,,40406,Jhall,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/4285882140,30.4820836,76.0062805,4285882140,30/11/19,30/11/19,Q4,,0,,Jhall,,30.4820836,76.0062805,,632,"1,058","8,211","1,118","1,056"
AHMEDGARH,SHC,,40406,Mandian,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/6546588366,30.5668022,75.9928376,6546588366,13/03/21,13/03/21,Q1,,0,,Mandian,,30.5668022,75.9928376,,347,529,"1,478",529,529
AHMEDGARH,SHC,,40406,Salar,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/8555638389,30.4785878,75.9813377,8555638389,30/11/19,30/11/19,Q4,,0,,Salar,,30.4785878,75.9813377,,"1,221","1,518","9,166","2,066","2,066"
AHMEDGARH,SHC,,40406,Saraud,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/4683676714,30.562918,75.9113014,4683676714,30/11/19,30/11/19,Q4,,0,,Saraud,,30.562918,75.9113014,,"1,267","1,834","8,497","2,505","2,378"
AHMEDGARH,SHC,,40406,Sarwarpur,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/2865648576,30.5464565,75.9443281,2865648576,26/08/20,26/08/20,Q3,,0,,Sarwarpur,,30.5464565,75.9443281,,882,48,"5,058","1,705","1,563"
Bhawani garh,SHC,,342,Bakhopir,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/3168634743,30.3049649,76.0655789,3168634743,12/03/21,12/03/21,Q1,,271,,Bakhopir,,30.3049649,76.0655789,,23,62,"1,922",383,85
Bhawani garh,SHC,,342,Batriana,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/7346862811,30.2036366,75.9947603,7346862811,30/06/19,30/06/19,Q2,,271,,Batriana,,30.2036366,75.9947603,,579,"1,037","6,586","1,477",630
Bhawani garh,SHC,,342,Bhatiwal Kalan,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/1151785258,30.24099298,75.85323802,1151785258,13/03/21,13/03/21,Q1,,271,,Bhatiwal Kalan,,30.24099298,75.85323802,,71,"1,883","11,680","3,149","1,130"
Bhawani garh,SHC,,342,Gehlan,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/4572248823,30.3190243,75.9904072,4572248823,30/11/19,30/11/19,Q4,,271,,Gehlan,,30.3190243,75.9904072,,192,"1,172","5,454","2,620",902
Bhawani garh,SHC,,342,Harkishanpura,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/3838312860,30.25912327,75.96858497,3838312860,30/06/19,30/06/19,Q2,,271,,Harkishanpura,,30.25912327,75.96858497,,30,209,"2,211","1,205",712
Bhawani garh,SHC,,342,Nagra,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/7635437341,30.1746076,75.9617456,7635437341,30/06/19,30/06/19,Q2,,271,,Nagra,,30.1746076,75.9617456,,3,464,"4,341",904,159
Bhawani garh,SHC,,342,Rajpura,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/7511274115,30.2703454,76.1709136,7511274115,13/03/21,13/03/21,Q1,,271,,Rajpura,,30.2703454,76.1709136,,29,"1,350","5,859","2,205","1,855"
Bhawani garh,SHC,,342,Sakroudi,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/4433257385,30.3193379,75.9900444,4433257385,13/03/21,13/03/21,Q1,,271,,Sakroudi,,30.3193379,75.9900444,,28,71,"2,178",575,251
Fatehgarh Panj Garian,SHC,,40407,Manki,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/7423314488,30.5652781,75.7257009,7423314488,13/03/21,13/03/21,Q1,,0,,Manki,,30.5652781,75.7257009,,233,271,"1,726",386,360
Fatehgarh Panj Garian,SHC,,40407,Mithewal,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/2428335786,30.5338249,75.6679014,2428335786,30/07/21,30/07/21,Q3,,0,,Mithewal,,30.5338249,75.6679014,,,,"1,633",,
Fatehgarh Panj Garian,SHC,,40407,Nathu Majra,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/5315631175,30.6506526,75.8831845,5315631175,29/10/21,29/10/21,Q4,,0,,Nathu Majra,,30.6506526,75.8831845,,546,"1,132","3,249","1,215","1,202"
Fatehgarh Panj Garian,SHC,,40407,Rohira,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/7835534285,30.643327,75.8579343,7835534285,21/04/20,21/04/20,Q2,,0,,Rohira,,30.643327,75.8579343,,"1,148","1,411","6,507","2,283","2,036"
Fatehgarh Panj Garian,SHC,,40407,Sandour,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/2631851512,30.57498093,75.74150629,2631851512,21/04/20,21/04/20,Q2,,0,,Sandour,,30.57498093,75.74150629,,418,774,"3,076",794,750
